"","Subject","TrialId","CRESP","RESP","ACC","RT","Block","Stimulus","Condition","CategoryName","NBlocks","LogNBlocks","LogRT"
"1057",2,49,"f","f",1,644,5,"A4","NoLabel","NoName",21,3.04452243772342,6.46769872610435
"1058",2,50,"f","f",1,649,5,"A2","NoLabel","NoName",21,3.04452243772342,6.47543271670409
"1059",2,51,"f","f",1,682,5,"A1","NoLabel","NoName",21,3.04452243772342,6.52502965784346
"1060",2,52,"h","f",0,5296,5,"B4","NoLabel","NoName",21,3.04452243772342,8.57470709761684
"1061",2,53,"h","h",1,3645,5,"B6","NoLabel","NoName",21,3.04452243772342,8.20111164444276
"1062",2,54,"h","f",0,4367,5,"B1","NoLabel","NoName",21,3.04452243772342,8.38183155348556
"1063",2,55,"h","h",1,1214,5,"B2","NoLabel","NoName",21,3.04452243772342,7.10167597161944
"1064",2,56,"h","f",0,222,5,"B5","NoLabel","NoName",21,3.04452243772342,5.40267738187228
"1065",2,57,"h","h",1,793,5,"B3","NoLabel","NoName",21,3.04452243772342,6.67582322163485
"1066",2,58,"f","f",1,795,5,"A6","NoLabel","NoName",21,3.04452243772342,6.67834211465433
"1067",2,59,"f","f",1,530,5,"A5","NoLabel","NoName",21,3.04452243772342,6.27287700654617
"1068",2,60,"f","f",1,524,5,"A3","NoLabel","NoName",21,3.04452243772342,6.26149168432104
"1069",2,61,"h","f",0,231,6,"B5","NoLabel","NoName",21,3.04452243772342,5.44241771052179
"1070",2,62,"h","h",1,633,6,"B6","NoLabel","NoName",21,3.04452243772342,6.45047042214418
"1071",2,63,"f","f",1,1143,6,"A1","NoLabel","NoName",21,3.04452243772342,7.04141166379481
"1072",2,64,"f","f",1,1919,6,"A5","NoLabel","NoName",21,3.04452243772342,7.5595594960077
"1073",2,65,"f","h",0,1088,6,"A6","NoLabel","NoName",21,3.04452243772342,6.99209642741589
"1074",2,66,"h","f",0,654,6,"B3","NoLabel","NoName",21,3.04452243772342,6.4831073514572
"1075",2,67,"h","f",0,1070,6,"B4","NoLabel","NoName",21,3.04452243772342,6.97541392745595
"1076",2,68,"h","h",1,735,6,"B1","NoLabel","NoName",21,3.04452243772342,6.59987049921284
"1077",2,69,"f","f",1,2281,6,"A3","NoLabel","NoName",21,3.04452243772342,7.73236922228439
"1078",2,70,"f","f",1,380,6,"A4","NoLabel","NoName",21,3.04452243772342,5.94017125272043
"1079",2,71,"f","f",1,1690,6,"A2","NoLabel","NoName",21,3.04452243772342,7.43248380791712
"1080",2,72,"h","f",0,NA,6,"B2","NoLabel","NoName",21,3.04452243772342,NA
"1081",2,73,"f","h",0,591,7,"A3","NoLabel","NoName",21,3.04452243772342,6.3818160174061
"1082",2,74,"h","f",0,993,7,"B1","NoLabel","NoName",21,3.04452243772342,6.90073066404517
"1083",2,75,"h","f",0,1646,7,"B6","NoLabel","NoName",21,3.04452243772342,7.40610338123702
"1084",2,76,"f","h",0,611,7,"A2","NoLabel","NoName",21,3.04452243772342,6.4150969591716
"1085",2,77,"h","f",0,1599,7,"B5","NoLabel","NoName",21,3.04452243772342,7.37713371283395
"1086",2,78,"f","h",0,246,7,"A1","NoLabel","NoName",21,3.04452243772342,5.50533153593236
"1087",2,79,"h","f",0,2129,7,"B3","NoLabel","NoName",21,3.04452243772342,7.66340766489348
"1088",2,80,"f","f",1,680,7,"A4","NoLabel","NoName",21,3.04452243772342,6.52209279817015
"1089",2,81,"f","f",1,NA,7,"A5","NoLabel","NoName",21,3.04452243772342,NA
"1090",2,82,"h","f",0,613,7,"B2","NoLabel","NoName",21,3.04452243772342,6.41836493593621
"1091",2,83,"f","h",0,426,7,"A6","NoLabel","NoName",21,3.04452243772342,6.05443934626937
"1092",2,84,"h","f",0,364,7,"B4","NoLabel","NoName",21,3.04452243772342,5.89715386763674
"1093",2,85,"f","h",0,662,8,"A5","NoLabel","NoName",21,3.04452243772342,6.49526555593701
"1094",2,86,"h","f",0,640,8,"B4","NoLabel","NoName",21,3.04452243772342,6.46146817635372
"1095",2,87,"f","h",0,1199,8,"A2","NoLabel","NoName",21,3.04452243772342,7.08924315502751
"1096",2,88,"h","f",0,391,8,"B5","NoLabel","NoName",21,3.04452243772342,5.96870755998537
"1097",2,89,"h","h",1,494,8,"B1","NoLabel","NoName",21,3.04452243772342,6.20253551718792
"1098",2,90,"h","f",0,250,8,"B3","NoLabel","NoName",21,3.04452243772342,5.52146091786225
"1099",2,91,"f","h",0,1551,8,"A3","NoLabel","NoName",21,3.04452243772342,7.34665516317654
"1100",2,92,"f","f",1,913,8,"A4","NoLabel","NoName",21,3.04452243772342,6.81673588059497
"1101",2,93,"f","f",1,373,8,"A1","NoLabel","NoName",21,3.04452243772342,5.92157841964382
"1102",2,94,"h","f",0,893,8,"B6","NoLabel","NoName",21,3.04452243772342,6.7945865808765
"1103",2,95,"h","f",0,2368,8,"B2","NoLabel","NoName",21,3.04452243772342,7.7698009960039
"1104",2,96,"f","h",0,4744,8,"A6","NoLabel","NoName",21,3.04452243772342,8.46463594067756
"1105",2,97,"f","f",1,1268,9,"A3","NoLabel","NoName",21,3.04452243772342,7.14519613499717
"1106",2,98,"f","f",1,2773,9,"A4","NoLabel","NoName",21,3.04452243772342,7.92768504561578
"1107",2,99,"h","f",0,1130,9,"B2","NoLabel","NoName",21,3.04452243772342,7.02997291170639
"1108",2,100,"f","h",0,268,9,"A1","NoLabel","NoName",21,3.04452243772342,5.59098698051086
"1109",2,101,"f","f",1,1175,9,"A5","NoLabel","NoName",21,3.04452243772342,7.06902342657826
"1110",2,102,"h","h",1,246,9,"B6","NoLabel","NoName",21,3.04452243772342,5.50533153593236
"1111",2,103,"h","h",1,516,9,"B4","NoLabel","NoName",21,3.04452243772342,6.24610676548156
"1112",2,104,"f","h",0,218,9,"A2","NoLabel","NoName",21,3.04452243772342,5.38449506278909
"1113",2,105,"h","f",0,4070,9,"B3","NoLabel","NoName",21,3.04452243772342,8.31139827843664
"1114",2,106,"h","h",1,894,9,"B1","NoLabel","NoName",21,3.04452243772342,6.79570577517351
"1115",2,107,"f","h",0,5636,9,"A6","NoLabel","NoName",21,3.04452243772342,8.63692987301857
"1116",2,108,"h","f",0,549,9,"B5","NoLabel","NoName",21,3.04452243772342,6.30809844150953
"1117",2,109,"h","h",1,930,10,"B2","NoLabel","NoName",21,3.04452243772342,6.8351845861473
"1118",2,110,"f","f",1,2013,10,"A3","NoLabel","NoName",21,3.04452243772342,7.60738142563979
"1119",2,111,"f","f",1,3139,10,"A1","NoLabel","NoName",21,3.04452243772342,8.05165955684195
"1120",2,112,"h","f",0,3573,10,"B1","NoLabel","NoName",21,3.04452243772342,8.18116085802341
"1121",2,113,"f","f",1,942,10,"A6","NoLabel","NoName",21,3.04452243772342,6.84800527457636
"1122",2,114,"f","f",1,818,10,"A2","NoLabel","NoName",21,3.04452243772342,6.70686233660275
"1123",2,115,"h","f",0,1228,10,"B5","NoLabel","NoName",21,3.04452243772342,7.11314210870709
"1124",2,116,"h","f",0,1138,10,"B3","NoLabel","NoName",21,3.04452243772342,7.03702761468628
"1125",2,117,"f","f",1,1319,10,"A4","NoLabel","NoName",21,3.04452243772342,7.18462915271731
"1126",2,118,"h","h",1,838,10,"B4","NoLabel","NoName",21,3.04452243772342,6.73101810048208
"1127",2,119,"h","h",1,1177,10,"B6","NoLabel","NoName",21,3.04452243772342,7.07072410726028
"1128",2,120,"f","h",0,720,10,"A5","NoLabel","NoName",21,3.04452243772342,6.5792512120101
"1129",2,121,"f","f",1,2185,11,"A4","NoLabel","NoName",21,3.04452243772342,7.68937110752969
"1130",2,122,"h","f",0,1149,11,"B6","NoLabel","NoName",21,3.04452243772342,7.04664727784876
"1131",2,123,"f","f",1,540,11,"A5","NoLabel","NoName",21,3.04452243772342,6.29156913955832
"1132",2,124,"h","f",0,1613,11,"B1","NoLabel","NoName",21,3.04452243772342,7.38585107812521
"1133",2,125,"f","f",1,1550,11,"A1","NoLabel","NoName",21,3.04452243772342,7.34601020991329
"1134",2,126,"f","f",1,NA,11,"A2","NoLabel","NoName",21,3.04452243772342,NA
"1135",2,127,"f","f",1,1174,11,"A6","NoLabel","NoName",21,3.04452243772342,7.06817200038804
"1136",2,128,"h","f",0,1705,11,"B2","NoLabel","NoName",21,3.04452243772342,7.44132038971762
"1137",2,129,"h","h",1,776,11,"B4","NoLabel","NoName",21,3.04452243772342,6.65415252018322
"1138",2,130,"h","f",0,2351,11,"B3","NoLabel","NoName",21,3.04452243772342,7.76259604854007
"1139",2,131,"h","h",1,1664,11,"B5","NoLabel","NoName",21,3.04452243772342,7.41697962138115
"1140",2,132,"f","f",1,4146,11,"A3","NoLabel","NoName",21,3.04452243772342,8.32989929299572
"1141",2,133,"h","f",0,4451,12,"B2","NoLabel","NoName",21,3.04452243772342,8.40088406901585
"1142",2,134,"h","h",1,2225,12,"B5","NoLabel","NoName",21,3.04452243772342,7.70751219460034
"1143",2,135,"f","h",0,1468,12,"A4","NoLabel","NoName",21,3.04452243772342,7.29165620917446
"1144",2,136,"h","f",0,920,12,"B3","NoLabel","NoName",21,3.04452243772342,6.82437367004309
"1145",2,137,"f","f",1,753,12,"A1","NoLabel","NoName",21,3.04452243772342,6.62406522779989
"1146",2,138,"f","f",1,NA,12,"A3","NoLabel","NoName",21,3.04452243772342,NA
"1147",2,139,"h","f",0,4694,12,"B6","NoLabel","NoName",21,3.04452243772342,8.45404037641097
"1148",2,140,"h","f",0,3342,12,"B1","NoLabel","NoName",21,3.04452243772342,8.11432470915534
"1149",2,141,"f","f",1,2981,12,"A6","NoLabel","NoName",21,3.04452243772342,8.00001409367807
"1150",2,142,"f","f",1,1687,12,"A5","NoLabel","NoName",21,3.04452243772342,7.43070708254597
"1151",2,143,"f","h",0,1350,12,"A2","NoLabel","NoName",21,3.04452243772342,7.20785987143248
"1152",2,144,"h","h",1,1490,12,"B4","NoLabel","NoName",21,3.04452243772342,7.30653139893951
"1153",2,145,"h","f",0,1881,13,"B2","NoLabel","NoName",21,3.04452243772342,7.53955882930103
"1154",2,146,"h","f",0,943,13,"B4","NoLabel","NoName",21,3.04452243772342,6.84906628263346
"1155",2,147,"h","f",0,2664,13,"B6","NoLabel","NoName",21,3.04452243772342,7.88758403166028
"1156",2,148,"h","f",0,2790,13,"B5","NoLabel","NoName",21,3.04452243772342,7.93379687481541
