ParticipantName	PresentationSequence	MediaName	RecordingTimestamp	StudioEventIndex	GazePointX (ADCSpx)	GazePointY (ADCSpx)	ValidityLeft	ValidityRight	
P74	13	Flip_B6_S1.wmv	80679		624	654	0	0	
P74	13	Flip_B6_S1.wmv	80696		622	652	0	0	
P74	13	Flip_B6_S1.wmv	80713		631	650	0	0	
P74	13	Flip_B6_S1.wmv	80729		610	653	0	0	
P74	13	Flip_B6_S1.wmv	80746		625	655	0	0	
P74	13	Flip_B6_S1.wmv	80763		625	656	0	0	
P74	13	Flip_B6_S1.wmv	80779		626	655	0	0	
P74	13	Flip_B6_S1.wmv	80796		629	655	0	0	
P74	13	Flip_B6_S1.wmv	80813		629	652	0	0	
P74	13	Flip_B6_S1.wmv	80829		626	655	0	0	
P74	13	Flip_B6_S1.wmv	80846		627	656	0	0	
P74	13	Flip_B6_S1.wmv	80863		622	658	0	0	
P74	13	Flip_B6_S1.wmv	80879		628	658	0	0	
P74	13	Flip_B6_S1.wmv	80896		624	657	0	0	
P74	13	Flip_B6_S1.wmv	80913		624	652	0	0	
P74	13	Flip_B6_S1.wmv	80929		645	651	0	0	
P74	13	Flip_B6_S1.wmv	80946		626	649	0	0	
P74	13	Flip_B6_S1.wmv	80963		627	657	0	0	
P74	13	Flip_B6_S1.wmv	80979		626	653	0	0	
P74	13	Flip_B6_S1.wmv	80996		626	649	0	0	
P74	13	Flip_B6_S1.wmv	81013		623	651	0	0	
P74	13	Flip_B6_S1.wmv	81029		623	656	0	0	
P74	13	Flip_B6_S1.wmv	81046		623	654	0	0	
P74	13	Flip_B6_S1.wmv	81063		627	651	0	0	
P74	13	Flip_B6_S1.wmv	81079		621	650	0	0	
P74	13	Flip_B6_S1.wmv	81096		623	658	0	0	
P74	13	Flip_B6_S1.wmv	81112		622	655	0	0	
P74	13	Flip_B6_S1.wmv	81129		626	655	0	0	
P74	13	Flip_B6_S1.wmv	81146		627	654	0	0	
P74	13	Flip_B6_S1.wmv	81162		626	652	0	0	
P74	13	Flip_B6_S1.wmv	81179		606	656	0	0	
P74	13	Flip_B6_S1.wmv	81196		556	651	0	0	
P74	13	Flip_B6_S1.wmv	81212		571	651	0	0	
P74	13	Flip_B6_S1.wmv	81229		561	649	0	0	
P74	13	Flip_B6_S1.wmv	81246		569	652	0	0	
P74	13	Flip_B6_S1.wmv	81262		565	650	0	0	
P74	13	Flip_B6_S1.wmv	81279		571	656	0	0	
P74	13	Flip_B6_S1.wmv	81296		572	658	0	0	
P74	13	Flip_B6_S1.wmv	81312		570	654	0	0	
P74	13	Flip_B6_S1.wmv	81329		567	654	0	0	
P74	13	Flip_B6_S1.wmv	81346		568	659	0	0	
P74	13	Flip_B6_S1.wmv	81362		575	660	0	0	
P74	13	Flip_B6_S1.wmv	81379		576	659	0	0	
P74	13	Flip_B6_S1.wmv	81396		568	655	0	0	
P74	13	Flip_B6_S1.wmv	81412		570	653	0	0	
P74	13	Flip_B6_S1.wmv	81429		568	659	0	0	
P74	13	Flip_B6_S1.wmv	81446		570	652	0	0	
P74	13	Flip_B6_S1.wmv	81462		559	654	0	0	
P74	13	Flip_B6_S1.wmv	81479		574	655	0	0	
P74	13	Flip_B6_S1.wmv	81496		569	654	0	0	
P74	13	Flip_B6_S1.wmv	81512		577	657	0	0	
P74	13	Flip_B6_S1.wmv	81529		556	654	0	0	
P74	13	Flip_B6_S1.wmv	81545		536	646	0	0	
P74	13	Flip_B6_S1.wmv	81562		547	647	0	0	
P74	13	Flip_B6_S1.wmv	81579		540	647	0	0	
P74	13	Flip_B6_S1.wmv	81595		542	650	0	0	
P74	13	Flip_B6_S1.wmv	81612		545	650	0	0	
P74	13	Flip_B6_S1.wmv	81629		541	645	0	0	
P74	13	Flip_B6_S1.wmv	81645		546	646	0	0	
P74	13	Flip_B6_S1.wmv	81662		544	651	0	0	
P74	13	Flip_B6_S1.wmv	81679		544	650	0	0	
P74	13	Flip_B6_S1.wmv	81695		545	645	0	0	
P74	13	Flip_B6_S1.wmv	81712		547	648	0	0	
P74	13	Flip_B6_S1.wmv	81729		546	650	0	0	
P74	13	Flip_B6_S1.wmv	81745		546	650	0	0	
P74	13	Flip_B6_S1.wmv	81762		545	647	0	0	
P74	13	Flip_B6_S1.wmv	81779		543	644	0	0	
P74	13	Flip_B6_S1.wmv	81795		523	643	0	0	
P74	13	Flip_B6_S1.wmv	81812		520	641	0	0	
P74	13	Flip_B6_S1.wmv	81829		520	641	0	0	
P74	13	Flip_B6_S1.wmv	81845		527	645	0	0	
P74	13	Flip_B6_S1.wmv	81862		520	640	0	0	
P74	13	Flip_B6_S1.wmv	81879		519	641	0	0	
P74	13	Flip_B6_S1.wmv	81895		520	644	0	0	
P74	13	Flip_B6_S1.wmv	81912		524	647	0	0	
P74	13	Flip_B6_S1.wmv	81928		523	641	0	0	
P74	13	Flip_B6_S1.wmv	81945		522	643	0	0	
P74	13	Flip_B6_S1.wmv	81962		520	646	0	0	
P74	13	Flip_B6_S1.wmv	81978		524	647	0	0	
P74	13	Flip_B6_S1.wmv	81995		519	640	0	0	
P74	13	Flip_B6_S1.wmv	82012		523	642	0	0	
P74	13	Flip_B6_S1.wmv	82028		522	648	0	0	
P74	13	Flip_B6_S1.wmv	82045		520	643	0	0	
P74	13	Flip_B6_S1.wmv	82062		506	645	0	0	
P74	13	Flip_B6_S1.wmv	82078		522	640	0	0	
P74	13	Flip_B6_S1.wmv	82095		507	646	0	0	
P74	13	Flip_B6_S1.wmv	82112		523	642	0	0	
P74	13	Flip_B6_S1.wmv	82128		520	637	0	0	
P74	13	Flip_B6_S1.wmv	82145		525	642	0	0	
P74	13	Flip_B6_S1.wmv	82162		524	647	0	0	
P74	13	Flip_B6_S1.wmv	82178		504	660	0	0	
P74	13	Flip_B6_S1.wmv	82195		516	650	0	0	
P74	13	Flip_B6_S1.wmv	82212		518	655	0	0	
P74	13	Flip_B6_S1.wmv	82228		494	660	0	0	
P74	13	Flip_B6_S1.wmv	82245		509	656	0	0	
P74	13	Flip_B6_S1.wmv	82262		516	649	0	0	
P74	13	Flip_B6_S1.wmv	82278		517	653	0	0	
P74	13	Flip_B6_S1.wmv	82295		516	663	0	0	
P74	13	Flip_B6_S1.wmv	82312		516	655	0	0	
P74	13	Flip_B6_S1.wmv	82328		514	658	0	0	
P74	13	Flip_B6_S1.wmv	82345		509	652	0	0	
P74	13	Flip_B6_S1.wmv	82362		510	652	0	0	
P74	13	Flip_B6_S1.wmv	82378		511	652	0	0	
P74	13	Flip_B6_S1.wmv	82395		512	652	0	0	
P74	13	Flip_B6_S1.wmv	82412		496	654	0	0	
P74	13	Flip_B6_S1.wmv	82428		511	659	0	0	
P74	13	Flip_B6_S1.wmv	82445		513	658	0	0	
P74	13	Flip_B6_S1.wmv	82462		495	651	0	0	
P74	13	Flip_B6_S1.wmv	82478		493	653	0	0	
P74	13	Flip_B6_S1.wmv	82495		510	651	0	0	
P74	13	Flip_B6_S1.wmv	82511		512	652	0	0	
P74	13	Flip_B6_S1.wmv	82528		508	654	0	0	
P74	13	Flip_B6_S1.wmv	82545		515	656	0	0	
P74	13	Flip_B6_S1.wmv	82561		506	655	0	0	
P74	13	Flip_B6_S1.wmv	82578		493	653	0	0	
P74	13	Flip_B6_S1.wmv	82595		514	653	0	0	
P74	13	Flip_B6_S1.wmv	82611		762	682	0	0	
P74	13	Flip_B6_S1.wmv	82628		945	706	0	0	
P74	13	Flip_B6_S1.wmv	82645		1066	708	0	0	
P74	13	Flip_B6_S1.wmv	82661		1053	702	0	0	
P74	13	Flip_B6_S1.wmv	82678		1065	709	0	0	
P74	13	Flip_B6_S1.wmv	82695		1060	705	0	0	
P74	13	Flip_B6_S1.wmv	82711		1063	706	0	0	
P74	13	Flip_B6_S1.wmv	82728		1061	709	0	0	
P74	13	Flip_B6_S1.wmv	82745		1060	711	0	0	
P74	13	Flip_B6_S1.wmv	82761		1059	715	0	0	
P74	13	Flip_B6_S1.wmv	82778		1060	708	0	0	
P74	13	Flip_B6_S1.wmv	82795		1060	709	0	0	
P74	13	Flip_B6_S1.wmv	82811		1064	706	0	0	
P74	13	Flip_B6_S1.wmv	82828		1063	702	0	0	
P74	13	Flip_B6_S1.wmv	82845		1062	707	0	0	
P74	13	Flip_B6_S1.wmv	82861		1062	708	0	0	
P74	13	Flip_B6_S1.wmv	82878		1060	712	0	0	
P74	13	Flip_B6_S1.wmv	82895		1063	707	0	0	
P74	13	Flip_B6_S1.wmv	82911		1062	709	0	0	
P74	13	Flip_B6_S1.wmv	82928		1044	703	0	0	
P74	13	Flip_B6_S1.wmv	82944		1082	712	0	0	
P74	13	Flip_B6_S1.wmv	82961		1064	712	0	0	
P74	13	Flip_B6_S1.wmv	82978		1064	709	0	0	
P74	13	Flip_B6_S1.wmv	82994		1060	708	0	0	
P74	13	Flip_B6_S1.wmv	83011		1064	709	0	0	
P74	13	Flip_B6_S1.wmv	83028		1060	709	0	0	
P74	13	Flip_B6_S1.wmv	83044		1042	708	0	0	
P74	13	Flip_B6_S1.wmv	83061		1064	709	0	0	
P74	13	Flip_B6_S1.wmv	83078		1063	707	0	0	
P74	13	Flip_B6_S1.wmv	83094		1065	710	0	0	
P74	13	Flip_B6_S1.wmv	83111		1064	709	0	0	
P74	13	Flip_B6_S1.wmv	83128		1065	708	0	0	
P74	13	Flip_B6_S1.wmv	83144		1065	713	0	0	
P74	13	Flip_B6_S1.wmv	83161		1065	709	0	0	
P74	13	Flip_B6_S1.wmv	83178		1063	712	0	0	
P74	13	Flip_B6_S1.wmv	83194		1070	712	0	0	
P74	13	Flip_B6_S1.wmv	83211		1063	714	0	0	
P74	13	Flip_B6_S1.wmv	83228		1068	714	0	0	
P74	13	Flip_B6_S1.wmv	83244		1061	727	0	0	
P74	13	Flip_B6_S1.wmv	83261		1050	755	0	0	
P74	13	Flip_B6_S1.wmv	83278		1054	750	0	0	
P74	13	Flip_B6_S1.wmv	83294		1053	752	0	0	
P74	13	Flip_B6_S1.wmv	83311		1049	752	0	0	
P74	13	Flip_B6_S1.wmv	83327		1049	756	0	0	
P74	13	Flip_B6_S1.wmv	83344		1052	747	0	0	
P74	13	Flip_B6_S1.wmv	83361		1061	749	0	0	
P74	13	Flip_B6_S1.wmv	83377		1051	754	0	0	
P74	13	Flip_B6_S1.wmv	83394		1049	756	0	0	
P74	13	Flip_B6_S1.wmv	83411		1055	756	0	0	
P74	13	Flip_B6_S1.wmv	83427		1053	752	0	0	
P74	13	Flip_B6_S1.wmv	83444		1052	751	0	0	
P74	13	Flip_B6_S1.wmv	83461		1061	753	0	0	
P74	13	Flip_B6_S1.wmv	83477		1050	760	0	0	
P74	13	Flip_B6_S1.wmv	83494		1049	759	0	0	
P74	13	Flip_B6_S1.wmv	83511		1047	760	0	0	
P74	13	Flip_B6_S1.wmv	83527		1044	761	0	0	
P74	13	Flip_B6_S1.wmv	83544		1030	781	0	0	
P74	13	Flip_B6_S1.wmv	83561		970	873	0	4	
P74	13	Flip_B6_S1.wmv	83577		930	967	0	4	
P74	13	Flip_B6_S1.wmv	83594		902	1127	0	0	
P74	13	Flip_B6_S1.wmv	83611		893	1226	0	0	
P74	13	Flip_B6_S1.wmv	83627		897	1220	0	0	
P74	13	Flip_B6_S1.wmv	83644		898	1231	0	0	
P74	13	Flip_B6_S1.wmv	83661		896	1226	0	0	
P74	13	Flip_B6_S1.wmv	83677		897	1227	0	0	
P74	13	Flip_B6_S1.wmv	83694		895	1227	0	0	
P74	13	Flip_B6_S1.wmv	83711		892	1228	0	0	
P74	13	Flip_B6_S1.wmv	83727		893	1227	0	0	
P74	13	Flip_B6_S1.wmv	83744		893	1226	0	0	
P74	13	Flip_B6_S1.wmv	83760		892	1226	0	0	
P74	13	Flip_B6_S1.wmv	83777		895	1223	0	0	
P74	13	Flip_B6_S1.wmv	83794		895	1227	0	0	
P74	13	Flip_B6_S1.wmv	83810		893	1228	0	0	
P74	13	Flip_B6_S1.wmv	83827		894	1231	0	0	
P74	13	Flip_B6_S1.wmv	83844		894	1227	0	0	
P74	13	Flip_B6_S1.wmv	83860		891	1230	0	0	
P74	13	Flip_B6_S1.wmv	83877		892	1230	0	0	
P74	13	Flip_B6_S1.wmv	83894		889	1227	0	0	
P74	13	Flip_B6_S1.wmv	83910		894	1229	0	0	
P74	13	Flip_B6_S1.wmv	83927		887	1228	0	0	
P74	13	Flip_B6_S1.wmv	83944		887	1226	0	0	
P74	13	Flip_B6_S1.wmv	83960		894	1230	0	0	
P74	13	Flip_B6_S1.wmv	83977		891	1228	0	0	
P74	13	Flip_B6_S1.wmv	83994		892	1230	0	0	
P74	13	Flip_B6_S1.wmv	84010		888	1228	0	0	
P74	13	Flip_B6_S1.wmv	84027		888	1229	0	0	
P74	13	Flip_B6_S1.wmv	84044		895	1229	0	0	
P74	13	Flip_B6_S1.wmv	84060		898	1231	0	0	
P74	13	Flip_B6_S1.wmv	84077		889	1229	0	0	
P74	13	Flip_B6_S1.wmv	84094		893	1231	0	0	
P74	13	Flip_B6_S1.wmv	84110		895	1229	0	0	
P74	13	Flip_B6_S1.wmv	84127		899	1229	0	0	
P74	13	Flip_B6_S1.wmv	84144		897	1228	0	0	
P74	13	Flip_B6_S1.wmv	84160		892	1231	0	0	
P74	13	Flip_B6_S1.wmv	84177		897	1231	0	0	
P74	13	Flip_B6_S1.wmv	84194		896	1231	0	0	
P74	13	Flip_B6_S1.wmv	84210		893	1230	0	0	
P74	13	Flip_B6_S1.wmv	84227		897	1225	0	0	
P74	13	Flip_B6_S1.wmv	84244		893	1230	0	0	
P74	13	Flip_B6_S1.wmv	84260		894	1226	0	0	
P74	13	Flip_B6_S1.wmv	84277		894	1230	0	0	
P74	13	Flip_B6_S1.wmv	84294		892	1229	0	0	
P74	13	Flip_B6_S1.wmv	84310		897	1231	0	0	
P74	13	Flip_B6_S1.wmv	84327		892	1230	0	0	
P74	13	Flip_B6_S1.wmv	84343		890	1228	0	0	
P74	13	Flip_B6_S1.wmv	84360		852	1191	0	0	
P74	13	Flip_B6_S1.wmv	84377		802	1157	0	0	
P74	13	Flip_B6_S1.wmv	84393		797	1154	0	0	
P74	13	Flip_B6_S1.wmv	84410		790	1151	0	0	
P74	13	Flip_B6_S1.wmv	84427		790	1153	0	0	
P74	13	Flip_B6_S1.wmv	84443		788	1151	0	0	
P74	13	Flip_B6_S1.wmv	84460		791	1152	0	0	
P74	13	Flip_B6_S1.wmv	84477		786	1150	0	0	
P74	13	Flip_B6_S1.wmv	84493		786	1151	0	0	
P74	13	Flip_B6_S1.wmv	84510		784	1150	0	0	
P74	13	Flip_B6_S1.wmv	84527		792	1149	0	0	
P74	13	Flip_B6_S1.wmv	84543		786	1148	0	0	
P74	13	Flip_B6_S1.wmv	84560		785	1145	0	0	
P74	13	Flip_B6_S1.wmv	84577		782	1146	0	0	
P74	13	Flip_B6_S1.wmv	84593		787	1145	0	0	
P74	13	Flip_B6_S1.wmv	84610		779	1146	0	0	
P74	13	Flip_B6_S1.wmv	84627		779	1146	0	0	
P74	13	Flip_B6_S1.wmv	84643		786	1142	0	0	
P74	13	Flip_B6_S1.wmv	84660		784	1143	0	0	
P74	13	Flip_B6_S1.wmv	84677		782	1145	0	0	
P74	13	Flip_B6_S1.wmv	84693		780	1144	0	0	
P74	13	Flip_B6_S1.wmv	84710		781	1146	0	0	
P74	13	Flip_B6_S1.wmv	84726		779	1143	0	0	
P74	13	Flip_B6_S1.wmv	84743		776	1143	0	0	
P74	13	Flip_B6_S1.wmv	84760		781	1143	0	0	
P74	13	Flip_B6_S1.wmv	84776		781	1141	0	0	
P74	13	Flip_B6_S1.wmv	84793		780	1142	0	0	
P74	13	Flip_B6_S1.wmv	84810		778	1141	0	0	
P74	13	Flip_B6_S1.wmv	84826		779	1139	0	0	
P74	13	Flip_B6_S1.wmv	84843		779	1140	0	0	
P74	13	Flip_B6_S1.wmv	84860		775	1144	0	0	
P74	13	Flip_B6_S1.wmv	84876		779	1141	0	0	
P74	13	Flip_B6_S1.wmv	84893		780	1142	0	0	
P74	13	Flip_B6_S1.wmv	84910		778	1137	0	0	
P74	13	Flip_B6_S1.wmv	84926		778	1137	0	0	
P74	13	Flip_B6_S1.wmv	84943		775	1141	0	0	
P74	13	Flip_B6_S1.wmv	84960		775	1142	0	0	
P74	13	Flip_B6_S1.wmv	84976		780	1139	0	0	
P74	13	Flip_B6_S1.wmv	84993		776	1141	0	0	
P74	13	Flip_B6_S1.wmv	85010		780	1143	0	0	
P74	13	Flip_B6_S1.wmv	85026		776	1141	0	0	
P74	13	Flip_B6_S1.wmv	85043		777	1143	0	0	
P74	13	Flip_B6_S1.wmv	85060		781	1142	0	0	
P74	13	Flip_B6_S1.wmv	85076		777	1142	0	0	
P74	13	Flip_B6_S1.wmv	85093		780	1145	0	0	
P74	13	Flip_B6_S1.wmv	85110		777	1142	0	0	
P74	13	Flip_B6_S1.wmv	85126		780	1144	0	0	
P74	13	Flip_B6_S1.wmv	85143		777	1144	0	0	
P74	13	Flip_B6_S1.wmv	85159		777	1146	0	0	
P74	13	Flip_B6_S1.wmv	85176		780	1145	0	0	
P74	13	Flip_B6_S1.wmv	85180	22					
P74	13		85193		775	1144	0	0	
P74	13		85209		776	1145	0	0	
P74	13		85226		778	1145	0	0	
P74	13		85243		779	1145	0	0	
P74	13		85259		783	1145	0	0	
P74	13		85276		780	1146	0	0	
P74	13		85293		782	1144	0	0	
P74	13		85309		780	1147	0	0	
P74	13		85326		780	1144	0	0	
P74	13		85343		781	1149	0	0	
P74	13		85359		781	1143	0	0	
P74	13		85376		783	1145	0	0	
P74	13		85393		778	1147	0	0	
P74	13		85409		780	1148	0	0	
P74	13		85426		779	1148	0	0	
P74	13		85443		784	1147	0	0	
P74	13		85459		777	1147	0	0	
P74	13		85476		783	1147	0	0	
P74	13		85493		781	1145	0	0	
P74	13		85509		781	1148	0	0	
P74	13		85526		784	1142	0	0	
P74	13	Reg_A2_G1.wmv	85540	23					
P74	13	Reg_A2_G1.wmv	85543		781	1147	0	0	
P74	13	Reg_A2_G1.wmv	85559		783	1143	0	0	
P74	13	Reg_A2_G1.wmv	85576		784	1147	0	0	
P74	13	Reg_A2_G1.wmv	85592		785	1149	0	0	
P74	13	Reg_A2_G1.wmv	85609		783	1146	0	0	
P74	13	Reg_A2_G1.wmv	85626		788	1145	0	0	
P74	13	Reg_A2_G1.wmv	85642		786	1144	0	0	
P74	13	Reg_A2_G1.wmv	85659		784	1147	0	0	
P74	13	Reg_A2_G1.wmv	85676		789	1144	0	0	
P74	13	Reg_A2_G1.wmv	85692		789	1148	0	0	
P74	13	Reg_A2_G1.wmv	85709		793	1150	0	0	
P74	13	Reg_A2_G1.wmv	85726		793	1147	0	0	
P74	13	Reg_A2_G1.wmv	85742		793	1152	0	0	
P74	13	Reg_A2_G1.wmv	85759		795	1152	0	0	
P74	13	Reg_A2_G1.wmv	85776		795	1154	0	0	
P74	13	Reg_A2_G1.wmv	85792		798	1162	0	0	
P74	13	Reg_A2_G1.wmv	85809		794	1162	0	0	
P74	13	Reg_A2_G1.wmv	85826		791	1164	0	0	
P74	13	Reg_A2_G1.wmv	85842		796	1168	0	0	
P74	13	Reg_A2_G1.wmv	85859		797	1170	0	0	
P74	13	Reg_A2_G1.wmv	85876		794	1173	0	0	
P74	13	Reg_A2_G1.wmv	85892		799	1174	0	0	
P74	13	Reg_A2_G1.wmv	85909		819	1169	0	0	
P74	13	Reg_A2_G1.wmv	85926		817	1192	0	0	
P74	13	Reg_A2_G1.wmv	85942				4	4	
P74	13	Reg_A2_G1.wmv	85959				4	4	
P74	13	Reg_A2_G1.wmv	85976				4	4	
P74	13	Reg_A2_G1.wmv	85992				4	4	
P74	13	Reg_A2_G1.wmv	86009				4	4	
P74	13	Reg_A2_G1.wmv	86026				4	4	
P74	13	Reg_A2_G1.wmv	86042				4	4	
P74	13	Reg_A2_G1.wmv	86059				4	4	
P74	13	Reg_A2_G1.wmv	86076				4	4	
P74	13	Reg_A2_G1.wmv	86092				4	4	
P74	13	Reg_A2_G1.wmv	86109				4	4	
P74	13	Reg_A2_G1.wmv	86125				4	4	
P74	13	Reg_A2_G1.wmv	86142				4	4	
P74	13	Reg_A2_G1.wmv	86159				4	4	
P74	13	Reg_A2_G1.wmv	86175				4	4	
P74	13	Reg_A2_G1.wmv	86192				4	4	
P74	13	Reg_A2_G1.wmv	86209				4	4	
P74	13	Reg_A2_G1.wmv	86225				4	4	
P74	13	Reg_A2_G1.wmv	86242				4	4	
P74	13	Reg_A2_G1.wmv	86259				4	4	
P74	13	Reg_A2_G1.wmv	86275				4	4	
P74	13	Reg_A2_G1.wmv	86292				4	4	
P74	13	Reg_A2_G1.wmv	86309				4	4	
P74	13	Reg_A2_G1.wmv	86325				4	4	
P74	13	Reg_A2_G1.wmv	86342				4	4	
P74	13	Reg_A2_G1.wmv	86359				4	4	
P74	13	Reg_A2_G1.wmv	86375				4	4	
P74	13	Reg_A2_G1.wmv	86392				4	4	
P74	13	Reg_A2_G1.wmv	86409				4	4	
P74	13	Reg_A2_G1.wmv	86425				4	4	
P74	13	Reg_A2_G1.wmv	86442				4	4	
P74	13	Reg_A2_G1.wmv	86459				4	4	
P74	13	Reg_A2_G1.wmv	86475				4	4	
P74	13	Reg_A2_G1.wmv	86492				4	4	
P74	13	Reg_A2_G1.wmv	86509				4	4	
P74	13	Reg_A2_G1.wmv	86525				4	4	
P74	13	Reg_A2_G1.wmv	86542				4	4	
P74	13	Reg_A2_G1.wmv	86558				4	4	
P74	13	Reg_A2_G1.wmv	86575				4	4	
P74	13	Reg_A2_G1.wmv	86592				4	4	
P74	13	Reg_A2_G1.wmv	86610				4	4	
P74	13	Reg_A2_G1.wmv	86625				4	4	
P74	13	Reg_A2_G1.wmv	86642				4	4	
P74	13	Reg_A2_G1.wmv	86658				4	4	
P74	13	Reg_A2_G1.wmv	86675				4	4	
P74	13	Reg_A2_G1.wmv	86692				4	4	
P74	13	Reg_A2_G1.wmv	86708				4	4	
P74	13	Reg_A2_G1.wmv	86726				4	4	
P74	13	Reg_A2_G1.wmv	86743				4	4	
P74	13	Reg_A2_G1.wmv	86760				4	4	
P74	13	Reg_A2_G1.wmv	86775				4	4	
P74	13	Reg_A2_G1.wmv	86792				4	4	
P74	13	Reg_A2_G1.wmv	86808				4	4	
P74	13	Reg_A2_G1.wmv	86825				4	4	
P74	13	Reg_A2_G1.wmv	86842				4	4	
P74	13	Reg_A2_G1.wmv	86858				4	4	
P74	13	Reg_A2_G1.wmv	86875				4	4	
P74	13	Reg_A2_G1.wmv	86893				4	4	
P74	13	Reg_A2_G1.wmv	86910				4	4	
P74	13	Reg_A2_G1.wmv	86925				4	4	
P74	13	Reg_A2_G1.wmv	86942				4	4	
P74	13	Reg_A2_G1.wmv	86958				4	4	
P74	13	Reg_A2_G1.wmv	86975				4	4	
P74	13	Reg_A2_G1.wmv	86991				4	4	
P74	13	Reg_A2_G1.wmv	87008				4	4	
P74	13	Reg_A2_G1.wmv	87025				4	4	
P74	13	Reg_A2_G1.wmv	87043				4	4	
P74	13	Reg_A2_G1.wmv	87060				4	4	
P74	13	Reg_A2_G1.wmv	87075				4	4	
P74	13	Reg_A2_G1.wmv	87091				4	4	
P74	13	Reg_A2_G1.wmv	87108				4	4	
P74	13	Reg_A2_G1.wmv	87125				4	4	
P74	13	Reg_A2_G1.wmv	87141				4	4	
P74	13	Reg_A2_G1.wmv	87158				4	4	
P74	13	Reg_A2_G1.wmv	87175				4	4	
P74	13	Reg_A2_G1.wmv	87193				4	4	
P74	13	Reg_A2_G1.wmv	87210				4	4	
P74	13	Reg_A2_G1.wmv	87225				4	4	
P74	13	Reg_A2_G1.wmv	87241				4	4	
P74	13	Reg_A2_G1.wmv	87258				4	4	
P74	13	Reg_A2_G1.wmv	87275				4	4	
P74	13	Reg_A2_G1.wmv	87291				4	4	
P74	13	Reg_A2_G1.wmv	87308				4	4	
P74	13	Reg_A2_G1.wmv	87325				4	4	
P74	13	Reg_A2_G1.wmv	87342				4	4	
P74	13	Reg_A2_G1.wmv	87360				4	4	
P74	13	Reg_A2_G1.wmv	87375				4	4	
P74	13	Reg_A2_G1.wmv	87391				4	4	
P74	13	Reg_A2_G1.wmv	87408				4	4	
P74	13	Reg_A2_G1.wmv	87425				4	4	
P74	13	Reg_A2_G1.wmv	87441				4	4	
P74	13	Reg_A2_G1.wmv	87458				4	4	
P74	13	Reg_A2_G1.wmv	87475				4	4	
P74	13	Reg_A2_G1.wmv	87492				4	4	
P74	13	Reg_A2_G1.wmv	87509				4	4	
P74	13	Reg_A2_G1.wmv	87526				4	4	
P74	13	Reg_A2_G1.wmv	87541				4	4	
P74	13	Reg_A2_G1.wmv	87558				4	4	
P74	13	Reg_A2_G1.wmv	87574				4	4	
P74	13	Reg_A2_G1.wmv	87591				4	4	
P74	13	Reg_A2_G1.wmv	87608				4	4	
P74	13	Reg_A2_G1.wmv	87624				4	4	
P74	13	Reg_A2_G1.wmv	87642				4	4	
P74	13	Reg_A2_G1.wmv	87659				4	4	
P74	13	Reg_A2_G1.wmv	87676				4	4	
P74	13	Reg_A2_G1.wmv	87691				4	4	
P74	13	Reg_A2_G1.wmv	87708				4	4	
P74	13	Reg_A2_G1.wmv	87724				4	4	
P74	13	Reg_A2_G1.wmv	87741				4	4	
P74	13	Reg_A2_G1.wmv	87758				4	4	
P74	13	Reg_A2_G1.wmv	87774				4	4	
P74	13	Reg_A2_G1.wmv	87792				4	4	
P74	13	Reg_A2_G1.wmv	87809				4	4	
P74	13	Reg_A2_G1.wmv	87826				4	4	
P74	13	Reg_A2_G1.wmv	87841				4	4	
P74	13	Reg_A2_G1.wmv	87858				4	4	
P74	13	Reg_A2_G1.wmv	87874				4	4	
P74	13	Reg_A2_G1.wmv	87891				4	4	
P74	13	Reg_A2_G1.wmv	87908				4	4	
P74	13	Reg_A2_G1.wmv	87924				4	4	
P74	13	Reg_A2_G1.wmv	87941				4	4	
P74	13	Reg_A2_G1.wmv	87959				4	4	
P74	13	Reg_A2_G1.wmv	87976				4	4	
P74	13	Reg_A2_G1.wmv	87991				4	4	
P74	13	Reg_A2_G1.wmv	88007				4	4	
P74	13	Reg_A2_G1.wmv	88024				4	4	
P74	13	Reg_A2_G1.wmv	88041				4	4	
P74	13	Reg_A2_G1.wmv	88057				4	4	
P74	13	Reg_A2_G1.wmv	88074				4	4	
P74	13	Reg_A2_G1.wmv	88091				4	4	
P74	13	Reg_A2_G1.wmv	88109				4	4	
P74	13	Reg_A2_G1.wmv	88126				4	4	
P74	13	Reg_A2_G1.wmv	88141				4	4	
P74	13	Reg_A2_G1.wmv	88157				4	4	
P74	13	Reg_A2_G1.wmv	88174				4	4	
P74	13	Reg_A2_G1.wmv	88191				4	4	
P74	13	Reg_A2_G1.wmv	88207				4	4	
P74	13	Reg_A2_G1.wmv	88224				4	4	
P74	13	Reg_A2_G1.wmv	88241				4	4	
P74	13	Reg_A2_G1.wmv	88259				4	4	
P74	13	Reg_A2_G1.wmv	88276				4	4	
P74	13	Reg_A2_G1.wmv	88291				4	4	
P74	13	Reg_A2_G1.wmv	88307				4	4	
P74	13	Reg_A2_G1.wmv	88324				4	4	
P74	13	Reg_A2_G1.wmv	88341				4	4	
P74	13	Reg_A2_G1.wmv	88357				4	4	
P74	13	Reg_A2_G1.wmv	88374				4	4	
P74	13	Reg_A2_G1.wmv	88391				4	4	
P74	13	Reg_A2_G1.wmv	88408				4	4	
P74	13	Reg_A2_G1.wmv	88426				4	4	
P74	13	Reg_A2_G1.wmv	88440				4	4	
P74	13	Reg_A2_G1.wmv	88457				4	4	
P74	13	Reg_A2_G1.wmv	88474				4	4	
P74	13	Reg_A2_G1.wmv	88490				4	4	
